,PAGE_ID,NAME,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,YEAR,universe,UNIVERSE
1255,15510,Burchell Clemens (Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,Heterosexual Character,Deceased Characters,30,Oct-85,1985.0,,MARVEL
1256,2357,Janos Quested (Earth-616),Secret Identity,Bad Characters,Purple Eyes,Purple Hair,Male Characters,Heterosexual Character,Living Characters,30,Nov-86,1986.0,,MARVEL
1257,4608,Malice (Marauders) (Earth-616),Secret Identity,Bad Characters,,,Female Characters,Heterosexual Character,Living Characters,30,Oct-86,1986.0,,MARVEL
1258,17017,DeMarr Davis (Earth-616),Public Identity,,Brown Eyes,Black Hair,Male Characters,Heterosexual Character,Living Characters,30,Jul-89,1989.0,,MARVEL
1259,1996,Richard Gill (Earth-616),Secret Identity,Bad Characters,,White Hair,Male Characters,Heterosexual Character,Living Characters,30,Feb-90,1990.0,,MARVEL
1260,2536,Shinobi Shaw (Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,Heterosexual Character,Deceased Characters,30,Jun-91,1991.0,,MARVEL
1261,129906,Eadmund Porlock (Earth-616),Public Identity,Bad Characters,Hazel Eyes,Brown Hair,Male Characters,Heterosexual Character,Living Characters,30,Jul-92,1992.0,,MARVEL
1262,15214,Harley Davis (Earth-616),Secret Identity,Good Characters,Violet Eyes,Silver Hair,Female Characters,Heterosexual Character,Living Characters,30,Jun-92,1992.0,,MARVEL
1263,37419,Lindy Lee (Earth-616),Public Identity,Good Characters,,Blond Hair,Female Characters,Heterosexual Character,Deceased Characters,30,Sep-00,2000.0,,MARVEL
1264,106432,Sondra Brandenberg (Earth-616),,Good Characters,Brown Eyes,Brown Hair,Female Characters,Heterosexual Character,Living Characters,30,Apr-02,2002.0,,MARVEL
1265,177570,Gene Hayes (Earth-616),Secret Identity,Bad Characters,Brown Eyes,,Male Characters,Heterosexual Character,Deceased Characters,30,Jul-03,2003.0,,MARVEL
1266,177568,Stacey Yorkes (Earth-616),Public Identity,Bad Characters,Green Eyes,Brown Hair,Female Characters,Heterosexual Character,Deceased Characters,30,Jul-03,2003.0,,MARVEL
1267,37415,Mallory Book (Earth-616),Public Identity,,Green Eyes,Red Hair,Female Characters,Heterosexual Character,Living Characters,30,May-04,2004.0,,MARVEL
1268,603449,Andrew Forson (Earth-616),No Dual Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,Heterosexual Character,Living Characters,30,May-11,2011.0,,MARVEL
1269,424698,Bella Fishbach (Earth-616),,Neutral Characters,Blue Eyes,Blond Hair,Female Characters,Heterosexual Character,Living Characters,30,Jan-11,2011.0,,MARVEL
1270,554895,Onome (Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,Heterosexual Character,Living Characters,30,Aug-12,2012.0,,MARVEL
1271,31402,Daniel Lyons (Earth-616),Secret Identity,Good Characters,Green Eyes,Grey Hair,Male Characters,Heterosexual Character,Deceased Characters,29,Mar-41,1941.0,,MARVEL
1272,559789,Red Hawk (Apache Chief) (Earth-616),Public Identity,Neutral Characters,,Black Hair,Male Characters,Heterosexual Character,Living Characters,29,Nov-50,1950.0,,MARVEL
1273,2161,Joshua Ayers (Earth-616),Public Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,Heterosexual Character,Living Characters,29,Mar-62,1962.0,,MARVEL
1274,7856,Maxwell Shiffman (Earth-616),Public Identity,Good Characters,Brown Eyes,Bald,Male Characters,Heterosexual Character,Living Characters,29,Aug-62,1962.0,,MARVEL
1275,10125,Morgan Stark (Earth-616),Public Identity,Bad Characters,Hazel Eyes,Brown Hair,Male Characters,Heterosexual Character,Deceased Characters,29,Aug-65,1965.0,,MARVEL
1276,5537,Ultimo (Earth-616),,Bad Characters,Yellow Eyes,No Hair,Male Characters,Heterosexual Character,Living Characters,29,Apr-66,1966.0,,MARVEL
1277,30112,Linda Carter (Earth-616),Secret Identity,Good Characters,Brown Eyes,Blond Hair,Female Characters,Heterosexual Character,Living Characters,29,Nov-69,1969.0,,MARVEL
1278,21033,Simon Stroud (Earth-616),,Neutral Characters,,Blond Hair,Male Characters,Heterosexual Character,Living Characters,29,Jul-74,1974.0,,MARVEL
1279,84047,Wendell Rand (Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,Heterosexual Character,Deceased Characters,29,May-74,1974.0,,MARVEL
1280,3850,Aron (Earth-616),Secret Identity,Neutral Characters,White Eyes,Bald,Male Characters,Heterosexual Character,Deceased Characters,29,Jul-75,1975.0,,MARVEL
1281,15523,Margo Damian (Earth-616),No Dual Identity,Neutral Characters,Blue Eyes,Strawberry Blond Hair,Female Characters,Heterosexual Character,Deceased Characters,29,Jul-76,1976.0,,MARVEL
1282,2127,Mastermind (Computer) (Earth-616),Secret Identity,Bad Characters,Gold Eyes,No Hair,Male Characters,Heterosexual Character,Living Characters,29,Dec-76,1976.0,,MARVEL
1283,7703,Samuel Barone (Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,Heterosexual Character,Deceased Characters,29,Oct-76,1976.0,,MARVEL
1284,22328,Kris Keating (Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,Heterosexual Character,Deceased Characters,29,Feb-77,1977.0,,MARVEL
1285,2574,Vril-Rokk (Earth-616),Public Identity,Neutral Characters,,Black Hair,Male Characters,Heterosexual Character,Deceased Characters,29,Oct-77,1977.0,,MARVEL
1286,19525,Morris Sloan (Earth-616),Public Identity,Good Characters,Blue Eyes,White Hair,Male Characters,Heterosexual Character,Living Characters,29,Jul-79,1979.0,,MARVEL
1287,1178,Harry Leland (Earth-616),Secret Identity,Bad Characters,Green Eyes,Red Hair,Male Characters,Heterosexual Character,Deceased Characters,29,Apr-80,1980.0,,MARVEL
1288,1841,Hussar (Earth-616),Secret Identity,Neutral Characters,Yellow Eyes,Blond Hair,Female Characters,Heterosexual Character,Living Characters,29,Sep-80,1980.0,,MARVEL
1289,1412,Roland Burroughs (Earth-616),Secret Identity,Bad Characters,Blue Eyes,,Male Characters,Heterosexual Character,Deceased Characters,29,Jun-80,1980.0,,MARVEL
1290,272452,Morgana Blessing (Earth-616),Public Identity,Good Characters,Black Eyes,Brown Hair,Female Characters,Heterosexual Character,Living Characters,29,Aug-81,1981.0,,MARVEL
1291,2299,Anthony Power (Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,Heterosexual Character,Living Characters,29,May-82,1982.0,,MARVEL
1292,1326,Calvin Carr (Earth-616),Secret Identity,,Brown Eyes,Black Hair,Male Characters,Heterosexual Character,Deceased Characters,29,May-83,1983.0,,MARVEL
1293,22337,Raymond Sikorski (Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,Heterosexual Character,Living Characters,29,Sep-83,1983.0,,MARVEL
1294,15950,Vixen (British Crimelord) (Earth-616),Secret Identity,Bad Characters,Magenta Eyes,Magenta Hair,Female Characters,Heterosexual Character,Living Characters,29,Sep-83,1983.0,,MARVEL
1295,26926,Guido Sapristi (Earth-616),Public Identity,Good Characters,,,Male Characters,Heterosexual Character,Living Characters,29,Mar-84,1984.0,,MARVEL
1296,9139,Margaret Craig (Earth-616),Public Identity,Good Characters,,Strawberry Blond Hair,Female Characters,Heterosexual Character,Living Characters,29,Aug-84,1984.0,,MARVEL
1297,2417,Marsha Rosenberg (Earth-616),Secret Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,Heterosexual Character,Living Characters,29,Jul-84,1984.0,,MARVEL
1298,1947,Valgoth (Earth-616),Secret Identity,Good Characters,Yellow Eyes,No Hair,,Heterosexual Character,Deceased Characters,29,Sep-84,1984.0,,MARVEL
1299,1638,Karl Morgenthau (Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,Heterosexual Character,Living Characters,29,Dec-85,1985.0,,MARVEL
1300,15092,Michael Baer (Earth-616),Secret Identity,Bad Characters,Brown Eyes,Bald,Male Characters,Heterosexual Character,Living Characters,29,Nov-86,1986.0,,MARVEL
1301,19536,Kristine Watson (Earth-616),No Dual Identity,Good Characters,Green Eyes,Red Hair,Female Characters,Heterosexual Character,Living Characters,29,Dec-88,1988.0,,MARVEL
1302,18277,Hector (Pantheon) (Earth-616),Secret Identity,,,Black Hair,Male Characters,Homosexual Characters,Living Characters,29,Mar-91,1991.0,,MARVEL
1303,633011,Michael Powell (Earth-616),,Neutral Characters,,,Male Characters,Heterosexual Character,Living Characters,29,Mar-91,1991.0,,MARVEL
1304,78164,Truett Hudson (Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,Heterosexual Character,Deceased Characters,29,Mar-91,1991.0,,MARVEL
1305,15647,Vali Halfling (Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,Heterosexual Character,Living Characters,29,Mar-91,1991.0,,MARVEL
1306,9838,Steven Levins (Earth-616),Secret Identity,Bad Characters,,No Hair,Male Characters,Heterosexual Character,Deceased Characters,29,Jan-92,1992.0,,MARVEL
1307,5683,Siena Blaze (Earth-616),Public Identity,Bad Characters,Brown Eyes,Blond Hair,Female Characters,Heterosexual Character,Deceased Characters,29,Jan-93,1993.0,,MARVEL
1308,30322,Angela Yin (Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,Heterosexual Character,Living Characters,29,Aug-94,1994.0,,MARVEL
1309,2496,Judas Traveller (Earth-616),Public Identity,,Red Eyes,White Hair,Male Characters,Heterosexual Character,Living Characters,29,Oct-94,1994.0,,MARVEL
1310,25595,Vincente Fortunato (Earth-616),Secret Identity,Bad Characters,Blue Eyes,Bald,Male Characters,Heterosexual Character,Living Characters,29,Jul-96,1996.0,,MARVEL
1311,25768,Derek Khanata (Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Heterosexual Character,Living Characters,29,Jun-05,2005.0,,MARVEL
1312,106930,Klara Prast (Earth-616),Secret Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,Heterosexual Character,Living Characters,29,Aug-07,2007.0,,MARVEL
1313,53008,Terrance Ward (Earth-616),Known to Authorities Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Heterosexual Character,Living Characters,29,May-07,2007.0,,MARVEL
1314,107323,Dexter Bennett (Earth-616),No Dual Identity,Neutral Characters,Grey Eyes,White Hair,Male Characters,Heterosexual Character,Living Characters,29,Mar-08,2008.0,,MARVEL
1315,351516,Orb (Zadkiel agent) (Earth-616),Secret Identity,Bad Characters,Blue Eyes,No Hair,Male Characters,Heterosexual Character,Living Characters,29,Oct-08,2008.0,,MARVEL
1316,2126,Martinique Wyngarde (Earth-616),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Female Characters,Heterosexual Character,Living Characters,29,,,,MARVEL
1317,468733,James Jankovicz (Earth-616),No Dual Identity,Good Characters,Blue Eyes,Bald,Male Characters,Heterosexual Character,Deceased Characters,28,Feb-42,1942.0,,MARVEL
1318,499407,Mike Trapp (Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,Heterosexual Character,Living Characters,28,Oct-43,1943.0,,MARVEL
1319,519823,Mark Mason (Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,Heterosexual Character,Deceased Characters,28,Sep-46,1946.0,,MARVEL
1320,547398,Jim Lathrop (Earth-616),Public Identity,Good Characters,,Grey Hair,Male Characters,Heterosexual Character,Living Characters,28,Dec-48,1948.0,,MARVEL
1321,559792,Bill Gregory (Earth-616),No Dual Identity,Neutral Characters,,Orange Hair,Male Characters,Heterosexual Character,Living Characters,28,Nov-50,1950.0,,MARVEL
1322,1330,Harvey Schlemerman (Earth-616),Secret Identity,Bad Characters,Blue Eyes,Bald,Male Characters,Heterosexual Character,Living Characters,28,May-60,1960.0,,MARVEL
1323,659112,Raymond Warren (Earth-616),Public Identity,Good Characters,,Bald,Male Characters,Heterosexual Character,Living Characters,28,Aug-62,1962.0,,MARVEL
1324,10100,Gordon Keefer (Earth-616),Secret Identity,Bad Characters,Brown Eyes,Grey Hair,Male Characters,Heterosexual Character,Deceased Characters,28,Jan-65,1965.0,,MARVEL
1325,2695,Frank Farnum (Earth-616),,Bad Characters,Brown Eyes,Black Hair,Male Characters,Heterosexual Character,Living Characters,28,May-66,1966.0,,MARVEL
1326,18204,Tagar (Earth-616),Secret Identity,Neutral Characters,,,Male Characters,Heterosexual Character,Living Characters,28,Oct-66,1966.0,,MARVEL
1327,4015,Wladyslav Shinski (Earth-616),Public Identity,Bad Characters,,Grey Hair,Male Characters,Heterosexual Character,Living Characters,28,Sep-67,1967.0,,MARVEL
1328,62136,Craig Simpson (Earth-616),Public Identity,,,Grey Hair,Male Characters,Heterosexual Character,Deceased Characters,28,Aug-72,1972.0,,MARVEL
1329,7089,Basil Elks (Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,Male Characters,Heterosexual Character,Deceased Characters,28,Dec-73,1973.0,,MARVEL
1330,22972,Fah Lo Suee (Earth-616),Secret Identity,,,Black Hair,Female Characters,Heterosexual Character,Living Characters,28,Mar-75,1975.0,,MARVEL
1331,8030,Shen Kuei (Earth-616),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,Heterosexual Character,Living Characters,28,Mar-76,1976.0,,MARVEL
1332,1353,Tath Ki (Earth-616),Secret Identity,Good Characters,Blue Eyes,Bald,Male Characters,Heterosexual Character,Living Characters,28,Jun-76,1976.0,,MARVEL
1333,247202,Toothgnasher (Earth-616),,Good Characters,Brown Eyes,White Hair,Male Characters,Heterosexual Character,Living Characters,28,Sep-76,1976.0,,MARVEL
1334,259971,Harmony Young (Earth-616),Public Identity,Good Characters,,,Female Characters,Heterosexual Character,Living Characters,28,Apr-78,1978.0,,MARVEL
1335,1202,Marcus Daniels (Earth-616),Public Identity,Bad Characters,Grey Eyes,Brown Hair,Male Characters,Heterosexual Character,Living Characters,28,May-78,1978.0,,MARVEL
1336,19329,Roger Norvell (Earth-616),Secret Identity,Good Characters,Blue Eyes,Red Hair,Male Characters,Heterosexual Character,Living Characters,28,Jul-78,1978.0,,MARVEL
1337,2073,Maelstrom (Earth-616),Secret Identity,Bad Characters,Purple Eyes,Purple Hair,Male Characters,Heterosexual Character,Deceased Characters,28,Jan-81,1981.0,,MARVEL
1338,18192,Ulysses Archer (Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,Heterosexual Character,Living Characters,28,May-83,1983.0,,MARVEL
1339,1362,Thomas Corsi (Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Heterosexual Character,Living Characters,28,Sep-84,1984.0,,MARVEL
1340,16890,Prism (Robbie) (Earth-616),Secret Identity,Bad Characters,White Eyes,No Hair,Male Characters,Heterosexual Character,Living Characters,28,Nov-86,1986.0,,MARVEL
1341,5439,Samuel John LaRoquette (Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,Heterosexual Character,Living Characters,28,Mar-86,1986.0,,MARVEL
1342,329884,Marcy Pearson (Earth-616),Public Identity,Neutral Characters,Brown Eyes,Brown Hair,Female Characters,Heterosexual Character,Living Characters,28,Apr-87,1987.0,,MARVEL
1343,124825,Jennifer Ransome (Earth-616),Public Identity,Good Characters,,,Female Characters,Heterosexual Character,Living Characters,28,Oct-88,1988.0,,MARVEL
1344,26899,Justin Baldwin (Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,Heterosexual Character,Living Characters,28,Sep-88,1988.0,,MARVEL
1345,18539,Felix Alvarez (Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,Heterosexual Character,Living Characters,28,Jan-89,1989.0,,MARVEL
1346,18734,Kenjiro Tanaka (Earth-616),,Good Characters,,Black Hair,Male Characters,Heterosexual Character,Living Characters,28,Dec-89,1989.0,,MARVEL
1347,72602,Malcolm McBride (Earth-616),Secret Identity,Bad Characters,Yellow Eyes,No Hair,Male Characters,Heterosexual Character,Living Characters,28,Apr-89,1989.0,,MARVEL
1348,2444,Heather Tucker (Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Black Hair,Female Characters,Heterosexual Character,Deceased Characters,28,Feb-90,1990.0,,MARVEL
1349,26929,Robert Steele (Earth-616),No Dual Identity,Good Characters,,Black Hair,Male Characters,Heterosexual Character,Living Characters,28,Aug-91,1991.0,,MARVEL
1350,129966,Gudrun Tyburn (Earth-616),Public Identity,Bad Characters,Brown Eyes,White Hair,Female Characters,Heterosexual Character,Living Characters,28,Jun-92,1992.0,,MARVEL
1351,438533,Raul Quentino (Earth-616),Secret Identity,Good Characters,,Black Hair,Male Characters,Heterosexual Character,Living Characters,28,Jul-92,1992.0,,MARVEL
1352,75398,Roderick Campbell (Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,Heterosexual Character,Living Characters,28,Dec-93,1993.0,,MARVEL
1353,19614,Devlor (Earth-616),Secret Identity,Good Characters,Green Eyes,Brown Hair,Male Characters,Heterosexual Character,Living Characters,28,Aug-94,1994.0,,MARVEL
1354,35889,Samuel Par\u00e9 (Earth-616),Secret Identity,Good Characters,Black Eyes,No Hair,Male Characters,Heterosexual Character,Deceased Characters,28,Oct-02,2002.0,,MARVEL
1355,177566,Dale Yorkes (Earth-616),Public Identity,Bad Characters,Green Eyes,Grey Hair,Male Characters,Heterosexual Character,Deceased Characters,28,Jul-03,2003.0,,MARVEL
1356,13246,Deborah Fields (Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,Heterosexual Character,Living Characters,28,Nov-05,2005.0,,MARVEL
1357,33269,Sydren (Earth-616),Public Identity,Good Characters,Brown Eyes,No Hair,Male Characters,Heterosexual Character,Living Characters,28,May-05,2005.0,,MARVEL
1358,120405,Bob (Hydra Agent) (Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,Heterosexual Character,Living Characters,28,May-07,2007.0,,MARVEL
1359,131062,Fat Cobra (Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Heterosexual Character,Living Characters,28,Oct-07,2007.0,,MARVEL
1360,126258,Timothy Dugan (Skrull) (Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,Heterosexual Character,Deceased Characters,28,Jul-08,2008.0,,MARVEL
1361,297594,Henry Russo (Earth-616),,Good Characters,,Blond Hair,Male Characters,Heterosexual Character,Living Characters,28,Mar-09,2009.0,,MARVEL
1362,432991,Ai Apaec (Earth-616),Secret Identity,Bad Characters,White Eyes,Grey Hair,Male Characters,Heterosexual Character,Deceased Characters,28,Jan-11,2011.0,,MARVEL
